port_id,vsl_id,time_stamp,lat,lon,cog,heading
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 22:10:00,34.92154833,129.0760967,202.2,200.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 22:20:00,34.87739667,129.051645,207.5,203.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 22:30:00,34.83263667,129.0259717,202.7,202.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 22:40:00,34.78808,129.0003933,205.7,203.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 22:50:00,34.74112167,128.976165,206.2,201.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 23:00:00,34.67569833,128.9487383,190.9,193.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 23:10:00,34.60713833,128.9178383,207.8,206.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 23:20:00,34.56578,128.8895117,211.9,209.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 23:30:00,34.52477833,128.8590983,210.3,210.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 23:40:00,34.49235083,128.8345,213.6,212.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-18 23:50:00,34.45992333,128.8099017,216.9,215.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 00:00:00,34.40081667,128.752685,219.0,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 00:10:00,34.36099667,128.7135117,217.7,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 00:20:00,34.32840167,128.6818117,217.3,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 00:30:00,34.30284667,128.6570983,220.3,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 00:40:00,34.27011833,128.626055,217.6,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 00:50:00,34.20700167,128.5672767,218.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 01:00:00,34.18752667,128.548955,217.8,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 01:10:00,34.12726333,128.4903567,218.0,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 01:20:00,34.09471,128.4580717,218.9,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 01:30:00,34.05379917,128.4182475,218.3,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 01:40:00,34.01288833,128.3784233,217.7,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 01:50:00,34.00195167,128.3679617,220.2,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 02:00:00,33.96640167,128.3336217,219.1,217.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 02:10:00,33.93085167,128.2992817,218.0,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 02:20:00,33.8686,128.24059,217.7,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 02:30:00,33.82479167,128.19817,221.6,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 02:40:00,33.81285667,128.1864133,218.9,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 02:50:00,33.769135,128.1426417,220.4,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 03:00:00,33.74166833,128.1153483,217.2,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 03:10:00,33.69996333,128.0738958,218.25,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 03:20:00,33.65825833,128.0324433,219.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 03:30:00,33.6206075,127.9938292,219.15,217.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 03:40:00,33.58295667,127.955215,219.0,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 03:50:00,33.56120667,127.93393,217.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 04:00:00,33.51712667,127.890515,218.5,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 04:10:00,33.47597,127.8512925,218.55,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 04:20:00,33.43481333,127.81207,218.6,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 04:30:00,33.39394833,127.7728117,217.1,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 04:40:00,33.35176833,127.7320917,216.7,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 04:50:00,33.338005,127.7187167,221.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:00:00,33.29560167,127.6780133,218.4,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:10:00,33.24685917,127.6324375,218.65,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:20:00,33.19811667,127.5868617,218.9,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:30:00,33.16833333,127.5592233,217.6,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:40:00,33.12534,127.519305,217.6,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:50:00,33.11166833,127.506785,217.9,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:00:00,33.06869833,127.4673717,218.9,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:10:00,33.011915,127.41598,217.5,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:20:00,32.9762925,127.3839833,216.1,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:30:00,32.94067,127.3519867,214.7,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:40:00,32.89865,127.314405,218.4,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:50:00,32.88404167,127.3013267,217.0,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:00:00,32.843245,127.262105,220.6,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:10:00,32.7879,127.2086583,219.2,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:20:00,32.75274333,127.1733992,220.5,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:30:00,32.71758667,127.13814,221.8,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:40:00,32.68049667,127.096785,226.1,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:50:00,32.65713833,127.0675683,225.45,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:00:00,32.63378,127.0383517,224.8,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:10:00,32.57266667,126.97309,225.1,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:20:00,32.56002167,126.957055,228.1,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:30:00,32.50461667,126.9042717,216.9,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:40:00,32.46750167,126.8715333,217.7,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:50:00,32.44344417,126.8501025,217.7,218.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:00:00,32.41938667,126.8286717,217.7,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:10:00,32.3762875,126.7900858,217.25,217.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:20:00,32.33318833,126.7515,216.8,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:30:00,32.2849875,126.7077658,216.45,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:40:00,32.23678667,126.6640317,216.1,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:50:00,32.21639833,126.64533,218.2,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:00:00,32.178805,126.6108567,218.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:10:00,32.14543,126.580165,218.7,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:20:00,32.112055,126.5494733,219.1,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:30:00,32.05576167,126.4982583,217.4,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:40:00,32.02679167,126.47189,216.7,217.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:50:00,31.99782167,126.4455217,216.0,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:00:00,31.96395584,126.41458,217.9,217.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:10:00,31.93009,126.3836383,219.8,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:20:00,31.88357,126.3395267,217.7,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:30:00,31.83233833,126.278755,226.4,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:40:00,31.79304833,126.2391708,222.05,221.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:50:00,31.75375833,126.1995867,217.7,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:00:00,31.72817,126.175855,218.0,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:10:00,31.69702,126.1437275,222.05,222.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:20:00,31.66587,126.1116,226.1,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:30:00,31.61889667,126.0653933,217.0,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:40:00,31.585505,126.034965,217.8,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:50:00,31.56181833,126.01281,219.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:00:00,31.52898833,125.9818117,218.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:10:00,31.4893075,125.9432117,220.1,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:20:00,31.44962667,125.9046117,221.9,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:30:00,31.38202667,125.8549267,208.8,208.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:40:00,31.352365,125.836935,211.7,208.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:50:00,31.31140833,125.7982983,229.2,227.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:00:00,31.29831667,125.7820833,226.5,224.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:10:00,31.26080833,125.7525233,207.2,208.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:20:00,31.20702333,125.71416,207.7,208.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:30:00,31.178415,125.69439,213.0,211.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:40:00,31.120165,125.66554,211.9,209.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:50:00,31.09033084,125.6415475,214.2,212.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:00:00,31.06049667,125.617555,216.5,215.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:10:00,31.01514833,125.584195,213.75,213.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:20:00,30.9698,125.550835,211.0,211.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:30:00,30.93716333,125.52671,215.5,213.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:40:00,30.89607167,125.4952408,213.3,214.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:50:00,30.85498,125.4637717,211.1,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:00:00,30.79932333,125.4040817,226.4,227.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:10:00,30.77314833,125.3734633,222.0,223.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:20:00,30.749815,125.3464183,225.3,227.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:30:00,30.70489333,125.29375,217.7,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:40:00,30.67388333,125.2586867,225.8,227.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:50:00,30.63577167,125.2197342,222.45,224.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:00:00,30.59766,125.1807817,219.1,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:10:00,30.56778,125.1526167,217.2,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:20:00,30.54344667,125.130385,216.9,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:30:00,30.51228167,125.10282,217.4,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:40:00,30.4760675,125.0704625,214.5,218.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:50:00,30.43985333,125.038105,211.6,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 18:00:00,30.37261667,124.9854833,216.2,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 18:10:00,30.34048333,124.96044,219.8,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 18:20:00,30.32335667,124.9449833,217.4,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 18:30:00,30.28557667,124.9087183,222.1,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 18:40:00,30.23249333,124.8538783,230.3,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 18:50:00,30.20286167,124.8137125,225.8,229.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 19:00:00,30.17323,124.7735467,221.3,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 19:10:00,30.13273667,124.73714,219.1,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 19:20:00,30.11596833,124.72248,218.3,223.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 19:30:00,30.077475,124.6847683,222.5,224.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 19:40:00,30.033415,124.651495,216.0,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 19:50:00,29.989355,124.6182217,209.5,210.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 20:00:00,29.93246,124.5866133,198.3,204.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 20:10:00,29.883,124.5668033,202.9,205.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 20:20:00,29.86359333,124.554095,219.3,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 20:30:00,29.835915,124.5173783,222.05,225.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 20:40:00,29.80823667,124.4806617,224.8,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 20:50:00,29.74673167,124.4208633,221.1,223.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 21:00:00,29.71809667,124.3933042,219.8,223.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 21:10:00,29.68946167,124.365745,218.5,224.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 21:20:00,29.6390625,124.3170125,219.75,223.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 21:30:00,29.58866333,124.26828,221.0,223.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 21:40:00,29.551785,124.232285,214.1,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 21:50:00,29.51490667,124.19629,207.2,211.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 22:00:00,29.48158417,124.1750333,207.6,210.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 22:10:00,29.44826167,124.1537767,208.0,210.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 22:20:00,29.38602667,124.099545,221.1,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 22:30:00,29.344605,124.061205,221.5,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 22:40:00,29.32698667,124.0447883,217.8,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 22:50:00,29.27003,123.99059,220.7,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 23:00:00,29.23976584,123.9616433,220.25,219.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 23:10:00,29.20950167,123.9326967,219.8,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 23:20:00,29.15089,123.8761483,223.5,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 23:30:00,29.11636056,123.8422311,222.8666667,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 23:40:00,29.08183111,123.8083139,222.2333333,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 23:50:00,29.04730167,123.7743967,221.6,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 00:00:00,29.01877917,123.7460242,221.85,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 00:10:00,28.99025667,123.7176517,222.1,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 00:20:00,28.93362167,123.66099,219.8,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 00:30:00,28.89982278,123.6286556,220.2333333,219.6666667
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 00:40:00,28.86602389,123.5963211,220.6666667,218.3333333
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 00:50:00,28.832225,123.5639867,221.1,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 01:00:00,28.79722084,123.5302642,221.5,217.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 01:10:00,28.76221667,123.4965417,221.9,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 01:20:00,28.70418167,123.4398567,223.0,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 01:30:00,28.66033167,123.3915333,229.3,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 01:40:00,28.64962,123.3789767,224.3,223.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 01:50:00,28.607775,123.3298267,226.6,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 02:00:00,28.58491167,123.3046817,221.2,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 02:10:00,28.54187667,123.2634933,217.8,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 02:20:00,28.48437833,123.212045,217.0,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 02:30:00,28.44925333,123.1808517,215.2,215.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 02:40:00,28.42586667,123.1613117,215.5,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 02:50:00,28.38831333,123.130485,215.0,214.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 03:00:00,28.34865083,123.0972242,217.25,216.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 03:10:00,28.30898833,123.0639633,219.5,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 03:20:00,28.27702833,123.03393,219.4,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 03:30:00,28.21502667,122.97612,216.8,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 03:40:00,28.19673667,122.95745,228.2,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 03:50:00,28.16532167,122.9185067,216.9,214.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 04:00:00,28.1198325,122.898535,212.45,210.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 04:10:00,28.07434333,122.8785633,208.0,207.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 04:20:00,28.00956,122.83871,208.4,208.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 04:30:00,27.96840167,122.8194767,200.8,203.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 04:40:00,27.93551167,122.804215,205.2,203.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 04:50:00,27.90090333,122.7885783,198.4,202.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 05:00:00,27.85940833,122.7621561,206.9666667,209.6666667
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 05:10:00,27.81791333,122.7357339,215.5333333,217.3333333
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 05:20:00,27.77641833,122.7093117,224.1,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 05:30:00,27.72229167,122.659605,214.5,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 05:40:00,27.68871584,122.6313792,220.2,220.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 05:50:00,27.65514,122.6031533,225.9,224.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 06:00:00,27.62378166,122.5709317,223.65,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 06:10:00,27.59242333,122.53871,221.4,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 06:20:00,27.556325,122.4984817,229.7,227.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 06:30:00,27.50623833,122.439855,223.1,229.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 06:40:00,27.47283917,122.3996967,225.55,229.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 06:50:00,27.43944,122.3595383,228.0,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 07:00:00,27.41333084,122.3312025,224.45,227.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 07:10:00,27.38722167,122.3028667,220.9,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 07:20:00,27.34473167,122.2600917,222.7,224.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 07:30:00,27.31599167,122.2285517,229.4,228.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 07:40:00,27.29407833,122.2030867,226.5,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 07:50:00,27.23276,122.1391183,219.0,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 08:00:00,27.19373,122.1046233,215.6,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 08:10:00,27.175495,122.0886867,220.1,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 08:20:00,27.12360667,122.043065,219.1,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 08:30:00,27.07746333,122.0024783,220.9,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 08:40:00,27.05999,121.987175,220.5,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 08:50:00,27.0188975,121.9511183,219.8,220.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 09:00:00,26.977805,121.9150617,219.1,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 09:10:00,26.94573333,121.8867117,218.5,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 09:20:00,26.90775167,121.8528617,219.1,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 09:30:00,26.87734333,121.8246317,220.1,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 09:40:00,26.83060167,121.7747858,225.6,226.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 09:50:00,26.78386,121.72494,231.1,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 10:00:00,26.753485,121.6809917,234.1,229.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 10:10:00,26.72466167,121.6516817,221.8,223.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 10:20:00,26.69951667,121.6262533,223.4,224.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 10:30:00,26.669405,121.5981717,220.2,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 10:40:00,26.63851667,121.5699967,220.1,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 10:50:00,26.58002333,121.5163533,218.4,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 11:00:00,26.53431833,121.4737067,217.9,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 11:10:00,26.49944833,121.4412117,219.4,220.0
